,ticker,name,market,locale,primary_exchange,type,active,currency_name,cik,composite_figi,share_class_figi,last_updated_utc
823,ASTC,Astrotech Corporation (DE) Common Stock,stocks,us,XNAS,CS,True,usd,0001001907,BBG000FNC0Z0,BBG001S8LVC4,2022-12-15T00:00:00Z
824,ASTE,Astec Industries Inc,stocks,us,XNAS,CS,True,usd,0000792987,BBG000BCHZL1,BBG001S5NWY2,2022-12-15T00:00:00Z
825,ASTI,"Ascent Solar Technologies, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001350102,BBG000PT5SS1,BBG001SRD9B1,2022-12-15T00:00:00Z
826,ASTL,Algoma Steel Group Inc. Common Shares,stocks,us,XNAS,CS,True,usd,0001860805,BBG012NKXTD0,BBG012NKXV72,2022-12-15T00:00:00Z
827,ASTLW,Algoma Steel Group Inc. Warrant,stocks,us,XNAS,WARRANT,True,usd,0001860805,BBG0133BZQ71,,2022-12-15T00:00:00Z
828,ASTR,"Astra Space, Inc. Class A Common Stock",stocks,us,XNAS,CS,True,usd,0001814329,BBG00W7FG4V8,BBG00W7FG4W7,2022-12-15T00:00:00Z
829,ASTS,"AST SpaceMobile, Inc. Class A Common Stock",stocks,us,XNAS,CS,True,usd,0001780312,BBG00Q402TR2,BBG00Q402TS1,2022-12-15T00:00:00Z
830,ASTSW,"AST SpaceMobile, Inc. Warrant",stocks,us,XNAS,WARRANT,True,usd,0001780312,BBG00QRF6YQ0,,2022-12-15T00:00:00Z
831,ASUR,"Asure Software, Inc",stocks,us,XNAS,CS,True,usd,0000884144,BBG000JT96H4,BBG001S9KQ61,2022-12-15T00:00:00Z
832,ASX,"ASE Technology Holding Co., Ltd.",stocks,us,XNYS,ADRC,True,usd,0001122411,BBG00KLHL9W6,BBG00KLHLBL3,2022-12-15T00:00:00Z
833,ASXC,"Asensus Surgical, Inc.",stocks,us,XASE,CS,True,usd,0000876378,BBG000C1XKW7,BBG001S696K8,2022-12-15T00:00:00Z
834,ASYS,Amtech Systems Inc,stocks,us,XNAS,CS,True,usd,0000720500,BBG000BCJDW6,BBG001S5NX89,2022-12-15T00:00:00Z
835,ATA,Americas Technology Acquisition Corp.,stocks,us,XNYS,CS,True,usd,0001825254,,,2022-12-15T00:00:00Z
836,ATA.U,"Americas Technology Acquisition Corp. Units, each consisting of one Ordinary Share and one half of Redeemable Warrant",stocks,us,XNYS,UNIT,True,usd,0001825254,,,2022-12-15T00:00:00Z
837,ATA.WS,"Americas Technology Acquisition Corp.Redeemable Warrants, each whole warrant exercisable for one Ordinary Share at an exercise price of $11.50",stocks,us,XNYS,WARRANT,True,usd,0001825254,,,2022-12-15T00:00:00Z
838,ATAI,ATAI Life Sciences N.V. Common Shares,stocks,us,XNAS,CS,True,usd,0001840904,,,2022-12-15T00:00:00Z
839,ATAK,Aurora Technology Acquisition Corp. Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001883788,,,2022-12-15T00:00:00Z
840,ATAKR,Aurora Technology Acquisition Corp. Rights,stocks,us,XNAS,RIGHT,True,usd,0001883788,,,2022-12-15T00:00:00Z
841,ATAKU,Aurora Technology Acquisition Corp. Unit,stocks,us,XNAS,UNIT,True,usd,0001883788,,,2022-12-15T00:00:00Z
842,ATAKW,Aurora Technology Acquisition Corp. Warrants,stocks,us,XNAS,WARRANT,True,usd,0001883788,,,2022-12-15T00:00:00Z
843,ATAQ,Altimar Acquisition Corp. III,stocks,us,XNYS,CS,True,usd,0001841004,,,2022-12-15T00:00:00Z
844,ATAQ.U,"Altimar Acquisition Corp. III Units, each consisting of one Class A ordinary share, and one-fourth of one redeemable warrant",stocks,us,XNYS,UNIT,True,usd,0001841004,,,2022-12-15T00:00:00Z
845,ATAT,Atour Lifestyle Holdings Limited American Depositary Shares,stocks,us,XNAS,ADRC,True,usd,0001853717,BBG011C6KJG8,BBG011C6KK93,2022-12-15T00:00:00Z
846,ATCO,Atlas Corp.,stocks,us,XNYS,CS,True,usd,0001794846,,,2022-12-15T00:00:00Z
847,ATCOL,Atlas Corp. 7.125% Notes due 2027,stocks,us,XNAS,,True,usd,0001794846,,,2022-12-15T00:00:00Z
848,ATCOpD,Atlas Corp. 7.95% Series D Cumulative Redeemable Perpetual Preferred Shares,stocks,us,XNYS,PFD,True,usd,0001794846,,,2022-12-15T00:00:00Z
849,ATCOpH,Atlas Corp. 7.875% Cumulative Redeemable Perpetual Preferred Shares - Series H,stocks,us,XNYS,PFD,True,usd,0001794846,,,2022-12-15T00:00:00Z
850,ATCOpI,Atlas Corp. Series I Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Shares,stocks,us,XNYS,PFD,True,usd,0001794846,,,2022-12-15T00:00:00Z
851,ATCX,"Atlas Technical Consultants, Inc. Class A Common Stock",stocks,us,XNAS,CS,True,usd,0001751143,BBG00MZZGBS3,BBG00MZZGBT2,2022-12-15T00:00:00Z
852,ATEC,"Alphatec Holdings, Inc.",stocks,us,XNAS,CS,True,usd,0001350653,BBG000BBM7Y5,BBG001S64XQ8,2022-12-15T00:00:00Z
853,ATEK,Athena Technology Acquisition Corp. II,stocks,us,XNYS,CS,True,usd,0001882198,BBG014106T99,BBG014106TB6,2022-12-15T00:00:00Z
854,ATEK.U,"Athena Technology Acquisition Corp. II Units, each consisting of one share of Class A common stock, and one-half of one Redeemable Warrant",stocks,us,XNYS,UNIT,True,usd,0001882198,BBG013QFB2J3,BBG013QFB3H3,2022-12-15T00:00:00Z
855,ATEK.WS,Athena Technology Acquisition Corp. II Redeemable Warrants,stocks,us,XNYS,WARRANT,True,usd,0001882198,BBG01410FCQ7,,2022-12-15T00:00:00Z
856,ATEN,A10 NETWORKS INC,stocks,us,XNYS,CS,True,usd,0001580808,BBG0060K22C1,BBG0060K22D0,2022-12-15T00:00:00Z
857,ATER,"Aterian, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001757715,BBG00P4JBS95,BBG00P4JBT11,2022-12-15T00:00:00Z
858,ATEX,Anterix Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001304492,BBG0081NLHR0,BBG0081NLJH7,2022-12-15T00:00:00Z
859,ATFV,Alger 35 ETF,stocks,us,ARCX,ETF,True,usd,0001807486,BBG0106Y4324,BBG0106Y43Y9,2022-12-15T00:00:00Z
860,ATGE,Adtalem Global Education Inc. Common Shares,stocks,us,XNYS,CS,True,usd,0000730464,BBG000DQBZJ7,BBG001S8M5S3,2022-12-15T00:00:00Z
861,ATHA,"Athira Pharma, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001620463,BBG00C77LX40,BBG00C77LXM0,2022-12-15T00:00:00Z
862,ATHE,Alterity Therapeutics Limited American Depositary Shares,stocks,us,XNAS,ADRC,True,usd,0001131343,BBG000DK9TP0,BBG001SHP8H6,2022-12-15T00:00:00Z
863,ATHM,"Autohome Inc. American Depositary Shares, each representing four Class A Ordinary Shares",stocks,us,XNYS,ADRC,True,usd,0001527636,BBG005JYTDQ5,BBG005JYTDP6,2022-12-15T00:00:00Z
864,ATHX,"Athersys, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001368148,BBG000QBZBS3,BBG001SS0VB4,2022-12-15T00:00:00Z
865,ATHpA,"Athene Holding Ltd. Depositary Shares, Each Representing a 1/1,000th Interest in a 6.35% Fixed-to-Floating Rate Perpetual Non-Cumulative Preference Share, Series A",stocks,us,XNYS,PFD,True,usd,0001527469,,,2022-12-15T00:00:00Z
866,ATHpB,"Athene Holding Ltd. Depositary Shares, Each Representing a 1/1,000th Interest in a 5.625% Fixed Rate Perpetual Non- Cumulative Preference Share, Series B, par value $1.00 per share",stocks,us,XNYS,PFD,True,usd,0001527469,,,2022-12-15T00:00:00Z
867,ATHpC,"Athene Holding Ltd. Depositary Shares, each representing a 1/1, 000th Interest in a Share of 6.375% Fixed-Rate Reset Perpetual Non-Cumulative Preference Shares, Series C",stocks,us,XNYS,PFD,True,usd,0001527469,,,2022-12-15T00:00:00Z
868,ATHpD,"Athene Holding Ltd. Depositary Shares, Each Representing a 1/1,000th Interest in a 4.875% Fixed-Rate Perpetual Non-Cumulative Preference Share, Series D",stocks,us,XNYS,PFD,True,usd,0001527469,,,2022-12-15T00:00:00Z
869,ATI,ATI Inc.,stocks,us,XNYS,CS,True,usd,0001018963,BBG000LC1FS4,BBG001S8WY72,2022-12-15T00:00:00Z
870,ATIF,ATIF Holdings Limited Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001755058,,,2022-12-15T00:00:00Z
871,ATIP,"ATI Physical Therapy, Inc.",stocks,us,XNYS,CS,True,usd,0001815849,BBG00WXXMR97,BBG00WXXMRB4,2022-12-15T00:00:00Z
872,ATIP.WS,"ATI Physical Therapy, Inc. Warrants, each whole warrant exercisable for one share of Class A common stock at an exercise price of $11.50 per share",stocks,us,XNYS,WARRANT,True,usd,0001815849,BBG00XMXF4S5,,2022-12-15T00:00:00Z
873,ATKR,Atkore Inc.,stocks,us,XNYS,CS,True,usd,0001666138,BBG000QTFDQ4,BBG001T8LDZ8,2022-12-15T00:00:00Z
874,ATLC,Atlanticus Holdings Corporation,stocks,us,XNAS,CS,True,usd,0001464343,BBG000C6TLC1,BBG001SC0HS2,2022-12-15T00:00:00Z
875,ATLCL,Atlanticus Holdings Corporation 6.125% Senior Notes due 2026,stocks,us,XNAS,,True,usd,0001464343,,,2022-12-15T00:00:00Z
876,ATLCP,"Atlanticus Holdings Corporation 7.625% Series B Cumulative Perpetual Preferred Stock, no par value per share",stocks,us,XNAS,PFD,True,usd,0001464343,,,2022-12-15T00:00:00Z
877,ATLO,AMES National Corp,stocks,us,XNAS,CS,True,usd,0001132651,BBG000BHLJW9,BBG001S7RMM9,2022-12-15T00:00:00Z
878,ATMP,iPath Select MLP ETN,stocks,us,BATS,ETF,True,usd,0000312070,BBG0047C1H17,BBG0047C1HS8,2022-12-15T00:00:00Z
879,ATNF,180 Life Sciences Corp. Common Stock,stocks,us,XNAS,CS,True,usd,0001690080,BBG00H1CP0B4,BBG00H1CP113,2022-12-15T00:00:00Z
880,ATNFW,180 Life Sciences Corp. Warrant,stocks,us,XNAS,WARRANT,True,usd,0001690080,BBG00H1CP5Z7,,2022-12-15T00:00:00Z
881,ATNI,"ATN International, Inc",stocks,us,XNAS,CS,True,usd,0000879585,BBG000F8RCH1,BBG001S9SMF2,2022-12-15T00:00:00Z
882,ATNM,"Actinium Pharmaceuticals, Inc",stocks,us,XASE,CS,True,usd,0001388320,BBG000RQZ245,BBG001SV3L17,2022-12-15T00:00:00Z
883,ATNX,"Athenex, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001300699,BBG00BNJKB74,BBG00BNJKB92,2022-12-15T00:00:00Z
884,ATO,Atmos Energy Corporation,stocks,us,XNYS,CS,True,usd,0000731802,BBG000BRNGM2,BBG001S5VG05,2022-12-15T00:00:00Z
885,ATOM,Atomera Incorporated Common Stock,stocks,us,XNAS,CS,True,usd,0001420520,BBG00D88BWP5,BBG00D88BWQ4,2022-12-15T00:00:00Z
886,ATOS,"Atossa Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001488039,BBG002NCD8C8,BBG002NCD954,2022-12-15T00:00:00Z
887,ATR,"AptarGroup, Inc.",stocks,us,XNYS,CS,True,usd,0000896622,BBG000BGX2S0,BBG001S78MT3,2022-12-15T00:00:00Z
888,ATRA,"Atara Biotherapeutics, Inc",stocks,us,XNAS,CS,True,usd,0001604464,BBG005Q3MQY4,BBG005Q3MR36,2022-12-15T00:00:00Z
889,ATRC,"AtriCure, Inc.",stocks,us,XNAS,CS,True,usd,0001323885,BBG000BL6CB5,BBG001SD43V3,2022-12-15T00:00:00Z
890,ATRI,Atrion Corp,stocks,us,XNAS,CS,True,usd,0000701288,BBG000DTT624,BBG001S8VWL1,2022-12-15T00:00:00Z
891,ATRO,Astronics Corp,stocks,us,XNAS,CS,True,usd,0000008063,BBG000BCLBY5,BBG001S5NYK3,2022-12-15T00:00:00Z
892,ATSG,"Air Transport Services Group, Inc.",stocks,us,XNAS,CS,True,usd,0000894081,BBG000BLW5F7,BBG001S8KJF9,2022-12-15T00:00:00Z
893,ATTO,Atento S.A.,stocks,us,XNYS,CS,True,usd,0001606457,,,2022-12-15T00:00:00Z
894,ATUS,"Altice USA, Inc. Class A Common Stock",stocks,us,XNYS,CS,True,usd,0001702780,BBG00GFMPRK0,BBG00GFMPS82,2022-12-15T00:00:00Z
895,ATVI,Activision Blizzard Inc.,stocks,us,XNAS,CS,True,usd,0000718877,BBG000CVWGS6,BBG001S6C009,2022-12-15T00:00:00Z
896,ATXG,Addentax Group Corp. Common Stock,stocks,us,XNAS,CS,True,usd,0001650101,BBG009R6DP43,BBG009R6DP52,2022-12-15T00:00:00Z
897,ATXI,"Avenue Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001644963,BBG00GLTS4V4,BBG00GLTS5K3,2022-12-15T00:00:00Z
898,ATXS,"Astria Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001454789,BBG000QSGWX5,BBG001T8KDC4,2022-12-15T00:00:00Z
899,ATY,AcuityAds Holdings Inc. Common Shares,stocks,us,XNAS,CS,True,usd,0001861233,BBG00F0FWT12,BBG0027T1SM7,2022-12-15T00:00:00Z
900,AU,AngloGold Ashanti Limited,stocks,us,XNYS,ADRC,True,usd,0001067428,BBG000BCMDR8,BBG001S5NYW0,2022-12-15T00:00:00Z
901,AUB,Atlantic Union Bankshares Corporation Common Stock,stocks,us,XNAS,CS,True,usd,0000883948,BBG000BKS4S3,BBG001S7GJV8,2022-12-15T00:00:00Z
902,AUBAP,"Atlantic Union Bankshares Corporation Depositary Shares each representing a 1/400th ownership interest in a share of 6.875% Perpetual Non-Cumulative Preferred Stock, Series A",stocks,us,XNAS,PFD,True,usd,0000883948,,,2022-12-15T00:00:00Z
903,AUBN,Auburn National Bancorporation,stocks,us,XNAS,CS,True,usd,0000750574,BBG000BNFKK3,BBG001S6RJQ4,2022-12-15T00:00:00Z
904,AUD,"Audacy, Inc.",stocks,us,XNYS,CS,True,usd,0001067837,BBG000C55NZ0,BBG001S9SL91,2022-12-15T00:00:00Z
905,AUDC,AudioCodes Ltd,stocks,us,XNAS,CS,True,usd,0001086434,,,2022-12-15T00:00:00Z
906,AUGX,"Augmedix, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001769804,BBG006674MJ1,BBG006674MM7,2022-12-15T00:00:00Z
907,AUGZ,TrueShares Structured Outcome (August) ETF,stocks,us,BATS,ETF,True,usd,0001776878,BBG00WFDGZF3,BBG00WFDH069,2022-12-15T00:00:00Z
908,AUID,authID Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001534154,BBG0081VR7H9,BBG0081VR7J7,2022-12-15T00:00:00Z
909,AUMN,Golden Minerals Company,stocks,us,XASE,CS,True,usd,0001011509,BBG000LKCT40,BBG001SSGJB4,2022-12-15T00:00:00Z
910,AUPH,Aurinia Pharmaceuticals Inc,stocks,us,XNAS,CS,True,usd,0001600620,BBG000BCRJM5,BBG001S68013,2022-12-15T00:00:00Z
911,AUR,"Aurora Innovation, Inc. Class A Common Stock",stocks,us,XNAS,CS,True,usd,0001828108,BBG00Z92Y6X1,BBG00Z92Y6Y0,2022-12-15T00:00:00Z
912,AURA,"Aura Biosciences, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001501796,BBG00226DGM5,BBG00226DGP2,2022-12-15T00:00:00Z
913,AURC,Aurora Acquisition Corp. Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001835856,,,2022-12-15T00:00:00Z
914,AURCU,Aurora Acquisition Corp. Unit,stocks,us,XNAS,UNIT,True,usd,0001835856,,,2022-12-15T00:00:00Z
915,AURCW,Aurora Acquisition Corp. Warrant,stocks,us,XNAS,WARRANT,True,usd,0001835856,,,2022-12-15T00:00:00Z
916,AUROW,"Aurora Innovation, Inc. Warrant",stocks,us,XNAS,WARRANT,True,usd,0001828108,BBG010SBLF79,,2022-12-15T00:00:00Z
917,AUSF,Global X Adaptive U.S. Factor ETF,stocks,us,ARCX,ETF,True,usd,0001432353,BBG00LSVL368,BBG00LSVL3Y7,2022-12-15T00:00:00Z
918,AUST,Austin Gold Corp.,stocks,us,XASE,CS,True,usd,0001817740,BBG00VZQRKP4,BBG00VZQRKT0,2022-12-15T00:00:00Z
919,AUTL,Autolus Therapeutics plc American Depositary Share,stocks,us,XNAS,ADRC,True,usd,0001730463,BBG00KVT05R6,BBG00KVT06G6,2022-12-15T00:00:00Z
920,AUUD,Auddia Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001554818,BBG00Y0537N9,BBG00Y0538H4,2022-12-15T00:00:00Z
921,AUUDW,Auddia Inc. Warrants,stocks,us,XNAS,WARRANT,True,usd,0001554818,BBG00Y057JS4,,2022-12-15T00:00:00Z
922,AUVI,"Applied UV, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001811109,BBG00W4SXMY1,BBG00W4SXMZ0,2022-12-15T00:00:00Z
923,AUVIP,"Applied UV, Inc. 10.5% Series A Cumulative Perpetual Preferred Stock, $0.0001 par value per share",stocks,us,XNAS,PFD,True,usd,0001811109,,,2022-12-15T00:00:00Z
924,AUY,"Yamana Gold, Inc.",stocks,us,XNYS,CS,True,usd,0001264089,BBG000NSQ9M0,BBG001S7X4Y9,2022-12-15T00:00:00Z
925,AVA,Avista Corporation,stocks,us,XNYS,CS,True,usd,0000104918,BBG000BCNF74,BBG001S5NZ48,2022-12-15T00:00:00Z
926,AVAC,Avalon Acquisition Inc. Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001836478,BBG00ZN8XMV0,BBG00ZN8XNP5,2022-12-15T00:00:00Z
927,AVACU,Avalon Acquisition Inc. Units,stocks,us,XNAS,UNIT,True,usd,0001836478,BBG00ZGYP725,BBG00ZGYP7X1,2022-12-15T00:00:00Z
928,AVACW,Avalon Acquisition Inc. Warrant,stocks,us,XNAS,WARRANT,True,usd,0001836478,BBG0113NTY60,,2022-12-15T00:00:00Z
929,AVAH,Aveanna Healthcare Holdings Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001832332,BBG00G6D6H96,BBG00G6D6HB3,2022-12-15T00:00:00Z
930,AVAL,GRUPO AVAL ACCIONES Y VALORES S.A.,stocks,us,XNYS,ADRC,True,usd,0001504764,BBG004T0ZMF6,BBG004T0ZN64,2022-12-15T00:00:00Z
931,AVAV,"AeroVironment, Inc.",stocks,us,XNAS,CS,True,usd,0001368622,BBG000GX14P2,BBG001SPPWP6,2022-12-15T00:00:00Z
932,AVB,"AvalonBay Communities, Inc.",stocks,us,XNYS,CS,True,usd,0000915912,BBG000BLPBL5,BBG001S7J2H8,2022-12-15T00:00:00Z
933,AVCT,"American Virtual Cloud Technologies, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001704760,BBG00H3P9MH7,BBG00H3P9MJ5,2022-12-15T00:00:00Z
934,AVCTW,"American Virtual Cloud Technologies, Inc. Warrant expiring 4/7/2025",stocks,us,XNAS,WARRANT,True,usd,0001704760,BBG00HDDD5N8,,2022-12-15T00:00:00Z
935,AVD,American Vanguard Corporation,stocks,us,XNYS,CS,True,usd,0000005981,BBG000DPXVW9,BBG001S8KSH7,2022-12-15T00:00:00Z
936,AVDE,Avantis International Equity ETF,stocks,us,ARCX,ETF,True,usd,0001481714,BBG00Q9MQ620,BBG00Q9MQ6T1,2022-12-15T00:00:00Z
937,AVDL,Avadel Pharmaceuticals plc American Depositary Shares,stocks,us,XNAS,ADRC,True,usd,0001012477,BBG00FPFX9W4,BBG001SD3F74,2022-12-15T00:00:00Z
938,AVDV,Avantis International Small Cap Value ETF,stocks,us,ARCX,ETF,True,usd,0001481714,BBG00Q9MR772,BBG00Q9MR7Z1,2022-12-15T00:00:00Z
939,AVDX,"AvidXchange Holdings, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001858257,BBG012MBDFZ9,BBG012MBDGV1,2022-12-15T00:00:00Z
940,AVEM,Avantis Emerging Markets Equity ETF,stocks,us,ARCX,ETF,True,usd,0001481714,BBG00Q6ZDX29,BBG00Q6ZDXT0,2022-12-15T00:00:00Z
941,AVEO,"AVEO Pharmaceuticals, Inc.",stocks,us,XNAS,CS,True,usd,0001325879,BBG000W5G4L3,BBG001T6BKQ7,2022-12-15T00:00:00Z
942,AVES,Avantis Emerging Markets Value ETF,stocks,us,ARCX,ETF,True,usd,0001481714,BBG012NXXFT5,BBG012NXXGN9,2022-12-15T00:00:00Z
943,AVGE,Avantis All Equity Markets ETF,stocks,us,ARCX,ETF,True,usd,0001481714,BBG019T9Z9T9,BBG019T9ZBN0,2022-12-15T00:00:00Z
944,AVGO,Broadcom Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001730168,BBG00KHY5S69,BBG00KHY5SY8,2022-12-15T00:00:00Z
945,AVGR,"Avinger, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001506928,BBG000QCSTC7,BBG001T6V7N7,2022-12-15T00:00:00Z
946,AVHI,Achari Ventures Holdings Corp. I Common Stock,stocks,us,XNAS,CS,True,usd,0001844507,BBG01223ZTC0,BBG01223ZV80,2022-12-15T00:00:00Z
947,AVHIU,Achari Ventures Holdings Corp. I Unit,stocks,us,XNAS,UNIT,True,usd,0001844507,BBG01222V2V4,BBG01222V3P9,2022-12-15T00:00:00Z
948,AVHIW,Achari Ventures Holdings Corp. I Warrant,stocks,us,XNAS,WARRANT,True,usd,0001844507,BBG01230FST1,,2022-12-15T00:00:00Z
949,AVID,Avid Technology Inc,stocks,us,XNAS,CS,True,usd,0000896841,BBG000BHHQ76,BBG001S74L73,2022-12-15T00:00:00Z
950,AVIE,Avantis Inflation Focused Equity ETF,stocks,us,ARCX,ETF,True,usd,0001481714,BBG019TB2NF4,BBG019TB2P87,2022-12-15T00:00:00Z
951,AVIG,Avantis Core Fixed Income ETF,stocks,us,ARCX,ETF,True,usd,0001481714,BBG00XTVX0Z2,BBG00XTVX1T7,2022-12-15T00:00:00Z
952,AVIR,"Atea Pharmaceuticals, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001593899,BBG00TZNCJ75,BBG00TZNCJ84,2022-12-15T00:00:00Z
953,AVIV,Avantis International Large Cap Value ETF,stocks,us,ARCX,ETF,True,usd,0001481714,BBG012R45G05,BBG012R45GX9,2022-12-15T00:00:00Z
954,AVK,Advent Convertible and Income Fund,stocks,us,XNYS,FUND,True,usd,0001219120,BBG000KDPR38,BBG001SJLCH7,2022-12-15T00:00:00Z
955,AVLV,Avantis U.S. Large Cap Value ETF,stocks,us,ARCX,ETF,True,usd,0001481714,BBG012NL45J6,BBG012NL46D0,2022-12-15T00:00:00Z
956,AVMU,Avantis Core Municipal Fixed Income ETF,stocks,us,ARCX,ETF,True,usd,0001481714,BBG00YFF8NQ8,BBG00YFF8PK9,2022-12-15T00:00:00Z
957,AVNS,"Avanos Medical, Inc.",stocks,us,XNYS,CS,True,usd,0001606498,BBG005L86G05,BBG005L86G14,2022-12-15T00:00:00Z
958,AVNT,Avient Corporation,stocks,us,XNYS,CS,True,usd,0001122976,BBG000C8NJ10,BBG001S6RCD3,2022-12-15T00:00:00Z
959,AVNW,"Aviat Networks, Inc.",stocks,us,XNAS,CS,True,usd,0001377789,BBG000QX48M2,BBG001SSSZS7,2022-12-15T00:00:00Z
960,AVO,"Mission Produce, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001802974,BBG005C9W679,BBG005C9W688,2022-12-15T00:00:00Z
961,AVPT,"AvePoint, Inc. Class A Common Stock",stocks,us,XNAS,CS,True,usd,0001777921,BBG00Q73LFG4,BBG00Q73LFK9,2022-12-15T00:00:00Z
962,AVPTW,"AvePoint, Inc. Warrant",stocks,us,XNAS,WARRANT,True,usd,0001777921,BBG00QRNGY82,,2022-12-15T00:00:00Z
963,AVRE,Avantis Real Estate ETF,stocks,us,ARCX,ETF,True,usd,0001481714,BBG012R477N8,BBG012R478M7,2022-12-15T00:00:00Z
964,AVRO,"AVROBIO, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001681087,BBG00DJ4T7D1,BBG00DJ4T7F9,2022-12-15T00:00:00Z
965,AVSC,Avantis U.S. Small Cap Equity ETF,stocks,us,ARCX,ETF,True,usd,0001481714,BBG014GDZJ95,BBG014GDZKC8,2022-12-15T00:00:00Z
966,AVSD,Avantis Responsible International Equity ETF,stocks,us,ARCX,ETF,True,usd,0001481714,BBG0161JYDX0,BBG0161JYFR2,2022-12-15T00:00:00Z
967,AVSE,Avantis Responsible Emerging Markets Equity ETF,stocks,us,ARCX,ETF,True,usd,0001481714,BBG0161JWW79,BBG0161JWX22,2022-12-15T00:00:00Z
968,AVSF,Avantis Short-Term Fixed Income ETF,stocks,us,ARCX,ETF,True,usd,0001481714,BBG00XTVX5G2,BBG00XTVX698,2022-12-15T00:00:00Z
969,AVSU,Avantis Responsible U.S. Equity ETF,stocks,us,ARCX,ETF,True,usd,0001481714,BBG0161K0614,BBG0161K06W0,2022-12-15T00:00:00Z
970,AVT,"Avnet, Inc.",stocks,us,XNAS,CS,True,usd,0000008858,BBG000BCPB71,BBG001S5NZJ2,2022-12-15T00:00:00Z
971,AVTE,"Aerovate Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001798749,BBG00WGHZFH4,BBG00WGHZFJ2,2022-12-15T00:00:00Z
972,AVTR,"Avantor, Inc.",stocks,us,XNYS,CS,True,usd,0001722482,BBG00G2HHYD7,BBG00G2HHYF5,2022-12-15T00:00:00Z
973,AVTX,"Avalo Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001534120,BBG001QHW0Y8,BBG001V1GPQ9,2022-12-15T00:00:00Z
974,AVUS,Avantis U.S. Equity ETF,stocks,us,ARCX,ETF,True,usd,0001481714,BBG00Q9MPPR2,BBG00Q9MPQH1,2022-12-15T00:00:00Z
975,AVUV,Avantis U.S. Small Cap Value ETF,stocks,us,ARCX,ETF,True,usd,0001481714,BBG00Q9MQZ44,BBG00Q9MQZW3,2022-12-15T00:00:00Z
976,AVXL,Anavex Life Sciences,stocks,us,XNAS,CS,True,usd,0001314052,BBG000C9K8K4,BBG001SLQWW6,2022-12-15T00:00:00Z
977,AVY,Avery Dennison Corp.,stocks,us,XNYS,CS,True,usd,0000008818,BBG000BCQ4P6,BBG001S5NZM8,2022-12-15T00:00:00Z
978,AVYA,Avaya Holdings Corp. Common Stock,stocks,us,XNYS,CS,True,usd,0001418100,BBG001QYK8T3,BBG001V1S8P5,2022-12-15T00:00:00Z
979,AWAY,ETFMG Travel Tech ETF,stocks,us,ARCX,ETF,True,usd,,BBG00RBB80M0,BBG00RBB81G5,2022-12-15T00:00:00Z
980,AWF,"ALLIANCEBERSTEIN GLOBAL HIGH INCOME FUND, INC.",stocks,us,XNYS,FUND,True,usd,0000906013,BBG000BD8L30,BBG001S6LJ53,2022-12-15T00:00:00Z
981,AWH,Aspira Women's Health Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0000926617,BBG000BTYP37,BBG001SSBCM2,2022-12-15T00:00:00Z
982,AWI,"Armstrong World Industries, Inc.",stocks,us,XNYS,CS,True,usd,0000007431,BBG000DW4LB1,BBG001SGL0H9,2022-12-15T00:00:00Z
983,AWK,"American Water Works Company, Inc",stocks,us,XNYS,CS,True,usd,0001410636,BBG000TRJ294,BBG001SPHYW3,2022-12-15T00:00:00Z
984,AWP,abrdn Global Premier Properties Fund,stocks,us,XNYS,FUND,True,usd,0001390195,BBG000R204N1,BBG001SSZNJ6,2022-12-15T00:00:00Z
985,AWR,American States Water Company,stocks,us,XNYS,CS,True,usd,0001056903,BBG000F964B6,BBG001S9T5Z6,2022-12-15T00:00:00Z
